Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges
0,0,1,1,13,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.55,265.3
0,0,0,0,29,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),25.1,712.85
1,0,1,0,40,0,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,1,Electronic check,42.35,1716.45
0,0,1,0,56,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Credit card (automatic),99.8,5515.45
0,0,1,1,24,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),78.6,1846.65
0,1,0,0,17,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,89.15,1496.9
0,0,0,0,31,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,0,Electronic check,104.35,3205.6
0,1,1,1,12,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,29.3,355.9
1,0,1,1,59,0,No phone service,DSL,Yes,No,Yes,No,No,No,One year,0,Mailed check,34.8,1980.3
0,0,0,0,20,1,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,1,Credit card (automatic),68.9,1370.35
0,0,1,0,2,1,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,0,Credit card (automatic),69.0,147.8
0,0,1,0,71,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Credit card (automatic),104.1,7412.25
0,0,1,0,19,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,0,Mailed check,89.65,1761.05
1,0,1,1,71,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),85.45,6029.9
0,0,1,0,17,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,92.6,1579.7
1,0,0,1,49,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),109.2,5290.45
1,0,0,1,33,1,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),95.3,3275.15
1,0,0,0,2,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),50.2,109.25
1,1,1,0,30,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,101.5,2917.65
0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),69.7,69.7
0,1,0,0,38,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.2,735.9
0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,81.1,81.1
0,0,0,0,4,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),50.55,235.65
1,0,0,0,5,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,105.3,550.6
1,0,0,0,42,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,25.05,949.85
0,0,0,0,47,1,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,0,Mailed check,74.05,3496.3
0,0,1,0,7,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.0,506.9
1,0,0,0,8,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),25.25,186.3
1,0,1,0,42,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),95.25,3959.35
0,1,1,0,58,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),105.5,6205.5
0,1,0,0,6,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,74.4,434.1
1,0,0,0,23,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Mailed check,104.05,2470.1
1,0,0,0,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.6,116.6
0,0,1,0,8,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,94.2,777.3
1,0,1,1,41,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.0,879.8
0,1,0,0,8,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),94.45,742.95
1,0,0,0,34,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,49.8,1734.2
1,0,1,1,57,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,0,Mailed check,59.6,3509.4
1,0,0,0,53,0,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),46.3,2546.85
0,0,1,0,28,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,25.55,672.2
1,0,0,0,52,1,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,0,Electronic check,91.25,4738.3
0,0,1,1,67,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),112.35,7388.45
0,1,0,0,27,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,0,Credit card (automatic),88.3,2467.75
0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,81.95,81.95
1,0,1,1,0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.75,0.0
0,0,0,0,36,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.25,679.8
1,0,0,0,60,0,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,0,Bank transfer (automatic),39.6,2424.5
0,1,0,0,17,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),82.65,1470.05
1,0,0,0,3,1,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,1,Mailed check,65.25,209.9
1,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),24.8,24.8
0,0,0,0,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.55,124.45
0,0,1,1,38,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Electronic check,54.5,2076.05
1,1,1,0,43,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),110.75,4687.9
0,0,1,0,53,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),111.8,5809.75
0,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.35,35.1
0,0,1,0,71,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),61.4,4310.35
1,0,0,0,29,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,34.3,1004.75
0,0,0,0,15,1,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,0,Credit card (automatic),65.6,1010.0
1,0,0,0,62,1,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,1,Credit card (automatic),74.3,4698.05
1,1,0,0,8,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),69.95,562.7
1,0,1,1,70,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,1,Credit card (automatic),97.55,6669.05
0,0,1,0,50,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Mailed check,104.4,5232.9
0,0,0,0,41,0,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,40.35,1677.85
0,0,1,0,65,1,No,DSL,No,No,No,Yes,Yes,No,Two year,1,Credit card (automatic),59.8,3808.2
1,0,1,0,31,1,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),59.05,1882.8
0,1,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,25.7,25.7
1,0,1,1,58,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),71.6,4230.25
1,0,1,0,29,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,85.8,2440.25
1,0,0,0,7,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,86.8,620.35
1,0,1,1,64,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),60.05,3845.45
0,0,0,0,18,1,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,1,Electronic check,88.35,1639.3
0,0,0,1,3,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,1,Mailed check,55.1,154.65
1,0,1,0,1,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,30.2,30.2
1,0,0,0,27,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),100.5,2673.45
1,0,0,0,26,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,80.5,2088.8
0,0,0,0,17,1,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Mailed check,64.7,1093.1
1,0,1,0,14,1,No,DSL,No,No,No,No,No,No,One year,0,Electronic check,44.6,641.25
0,1,0,0,35,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,99.05,3554.6
1,0,1,1,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),90.3,6287.3
0,0,1,1,41,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.7,804.25
0,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.85,57.2
0,0,1,0,15,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,88.15,1390.6
0,0,1,0,68,1,Yes,DSL,Yes,No,No,Yes,No,No,One year,0,Bank transfer (automatic),58.25,3975.7
1,0,0,0,23,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,0,Mailed check,95.3,2192.9
0,0,0,0,18,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.8,1221.65
0,0,1,0,26,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,26.0,684.05
0,0,0,0,46,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),104.4,4904.2
0,0,0,0,65,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),105.05,6744.25
1,0,0,0,26,1,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,1,Electronic check,85.2,2184.6
0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.1,70.1
0,1,0,0,30,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,0,Credit card (automatic),91.7,2758.15
1,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.05,45.05
1,0,1,0,43,1,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,1,Credit card (automatic),86.1,3551.65
0,0,1,1,70,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),20.15,1411.2
1,0,0,0,22,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Mailed check,55.1,1253.15
1,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),89.7,6339.3
1,0,1,0,68,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),88.85,6132.7
1,0,1,1,55,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.5,1177.95
1,0,0,0,35,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),21.45,705.45
0,0,1,0,56,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Electronic check,98.25,5508.35
1,0,0,0,27,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.3,595.05
1,0,0,0,59,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.0,1510.5
1,0,0,0,24,1,Yes,DSL,No,No,No,Yes,No,No,One year,0,Bank transfer (automatic),54.6,1242.25
0,0,1,1,55,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,1,Credit card (automatic),75.0,4213.9
1,0,1,0,5,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,24.95,100.4
1,0,1,0,66,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,20.35,1359.5
1,0,0,0,56,1,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),75.75,4284.65
1,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),35.25,35.25
0,0,0,0,12,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,96.0,1062.1
0,0,0,0,53,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Mailed check,100.3,5200.8
1,0,0,0,43,0,No phone service,DSL,No,No,Yes,Yes,No,Yes,One year,0,Electronic check,44.15,1931.3
1,0,0,0,17,1,No,DSL,No,No,No,No,No,No,One year,0,Mailed check,44.6,681.4
0,0,1,1,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.5,162.15
0,0,1,1,53,0,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),48.7,2495.2
0,0,0,0,39,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,1,Electronic check,95.55,3692.85
0,0,1,0,69,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Credit card (automatic),95.65,6744.2
0,0,0,0,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.95,109.6
1,0,1,1,62,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.45,1297.35
1,1,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),104.15,7689.95
1,0,0,0,42,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,101.75,4273.45
0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,68.65,68.65
0,0,0,0,15,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),94.0,1505.45
0,0,0,0,65,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),59.95,3921.1
0,0,1,1,65,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),26.0,1654.85
1,1,0,0,35,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,99.05,3395.8
0,1,0,0,42,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,84.65,3541.35
0,1,0,0,43,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,90.25,3838.75
0,0,1,0,25,0,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),34.0,853.0
0,0,1,1,41,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,0,Credit card (automatic),79.9,3326.2
1,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,44.4,44.4
1,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.9,19.9
1,0,1,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.45,1730.65
0,1,0,0,31,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,73.9,2217.15
0,0,0,0,18,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,85.2,1553.9
0,0,1,0,70,1,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,1,Credit card (automatic),69.2,4872.35
1,1,1,0,24,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,78.85,1772.25
1,0,1,1,71,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.8,1396.25
1,1,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.35,75.35
1,0,1,1,72,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,1,Credit card (automatic),90.8,6511.8
0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.5,69.5
1,0,1,0,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.25,158.35
0,1,1,1,32,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.4,3217.65
0,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,44.45,44.45
1,1,1,1,65,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,85.75,5688.45
1,0,0,0,51,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,1,Electronic check,94.8,4837.6
0,1,0,0,13,1,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,54.8,731.3
0,0,0,0,2,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,96.0,174.8
0,0,1,1,38,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.95,756.4
1,0,1,0,61,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,0,Bank transfer (automatic),80.9,4932.5
0,0,1,0,36,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,80.4,2937.65
0,0,1,0,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),85.75,6223.8
0,1,0,0,14,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,78.95,1101.85
0,1,1,0,66,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.8,6690.75
0,0,0,0,17,1,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,1,Mailed check,69.0,1108.0
0,0,1,1,59,1,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,1,Mailed check,76.45,4519.5
1,1,1,1,22,0,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,0,Mailed check,40.05,880.2
1,1,1,0,32,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,0,Bank transfer (automatic),106.35,3520.75
0,0,0,0,53,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,0,Mailed check,98.6,5311.85
1,0,1,0,53,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Bank transfer (automatic),94.25,4867.95
0,1,1,1,22,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Bank transfer (automatic),85.35,1961.6
1,0,0,0,13,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Credit card (automatic),73.75,956.65
1,0,0,0,20,1,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),59.2,1191.2
0,0,1,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.35,41.85
0,0,1,0,17,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,0,Electronic check,88.25,1460.65
1,0,0,0,3,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,49.15,169.05
1,1,0,0,57,1,No,DSL,No,No,Yes,Yes,No,No,One year,1,Electronic check,53.5,3035.8
1,1,0,0,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,44.7,93.7
1,0,1,1,69,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.45,1718.2
1,0,0,0,11,1,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),79.5,795.65
1,0,1,1,40,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),110.1,4469.1
1,0,0,0,3,1,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,1,Mailed check,88.35,262.05
1,0,1,0,59,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.3,1192.7
0,0,0,0,28,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,80.6,2244.95
0,0,1,0,17,0,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,1,Credit card (automatic),35.65,646.05
0,0,1,1,68,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,1,Credit card (automatic),84.4,5746.75
1,0,1,1,71,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),19.6,1387.45
1,0,1,1,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,26.1,1851.45
0,0,1,0,20,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),105.85,2239.65
0,0,1,1,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.65,158.95
0,0,0,0,17,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,94.4,1617.5
0,0,1,1,15,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,46.3,639.45
0,1,1,0,26,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),85.7,2067.0
0,1,1,0,40,0,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,39.3,1637.4
